filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-564.jpg,5464,3640,26.2655662491514,7.64152832946503e-17,3.82076416473252e-17,perspective,0 0 0 0 0 0,-0.28796614886744,-0.957636342193992,-0.00285187933955022,0.175522134620597,-0.0498523581139227,-0.983212450413801,0.941417801703731,-0.283632470813539,0.182442166550176,-16.8950840007561,5.65099926796026,6.79976474498448
The_Tree-565.jpg,5464,3640,26.2202079445481,0,3.82655125283124e-17,perspective,0 0 0 0 0 0,0.999505147999407,0.030747672778574,-0.00663624452426781,-0.00098536256485489,-0.180262579789698,-0.983618031243927,-0.0314402319218533,0.983137825000272,-0.180143078885745,0.953381349344414,-21.3734474308062,13.9545705922618
The_Tree-566.jpg,5464,3640,26.2708828970282,0,0,perspective,0 0 0 0 0 0,0.98946066980558,0.144797326195931,0.00114770832663957,-0.030507602356938,0.216206256822559,-0.975870965194276,-0.141551648193601,0.965550925035695,0.21834500694174,3.43121730422969,-17.7309570387054,6.24782790047249
The_Tree-567.jpg,5464,3640,26.2552055525894,7.65696835976535e-17,0,perspective,0 0 0 0 0 0,0.843418676852083,0.537229365693179,0.00543545526939759,-0.104789297985079,0.174418975230242,-0.979079784342127,-0.526938458043134,0.825204598700551,0.203404109394545,11.631375335726,-14.8605645040798,6.40088214864642
The_Tree-568.jpg,5464,3640,26.1644054269753,-7.64024447053871e-17,3.82012223526936e-17,perspective,0 0 0 0 0 0,0.723258599360443,0.690554105913875,0.00565908620345201,-0.132388902663534,0.146692224251915,-0.98028290293954,-0.67776852752449,0.708248839144488,0.197518112961243,13.0823057945503,-13.6205807857806,6.38759117902771
The_Tree-569.jpg,5464,3640,26.2738394462346,0,0,perspective,0 0 0 0 0 0,0.92371167800202,0.383036097462782,0.00633118971238301,-0.072349197694399,0.190655537093839,-0.978987262311638,-0.37619453679668,0.903843910316346,0.203823100428752,8.32997049473565,-16.5836795993406,6.24269830899226
The_Tree-57.jpg,5464,3640,26.2481985588471,0,0,perspective,0 0 0 0 0 0,-0.995848506672964,0.0910187247146617,-0.00115909816026694,-0.00604250053100939,-0.0788067201743239,-0.996871601081452,-0.0908253265590675,-0.992726091430402,0.0790295352938147,1.32505787939451,12.2501989282823,3.89861046780485
The_Tree-570.jpg,5464,3640,26.2062350119904,0,3.82462027658927e-17,perspective,0 0 0 0 0 0,0.787085977460368,0.616805736429141,0.00680790667992959,-0.120515991324162,0.164591845087018,-0.97897161366712,-0.604955833032803,0.769714367826765,0.203882888052509,,,
The_Tree-571.jpg,5464,3640,26.3607611900295,0,0,perspective,0 0 0 0 0 0,0.862869640608864,-0.505115650455447,-0.0177246433109381,-0.237790421404576,-0.374763593799699,-0.896107116504812,0.445995178005059,0.777438375967706,-0.44348379087508,-5.56976410883308,-9.64470525854814,15.3026254072543
The_Tree-572.jpg,5464,3640,26.2591599150983,0,0,perspective,0 0 0 0 0 0,0.816935318975112,-0.576517456336504,-0.015630327901869,-0.266328770574674,-0.353076462048698,-0.896886836736585,0.511552216860816,0.736861340067764,-0.441983817507297,-6.81066493769859,-8.83248566417567,15.3319290861073
